Open,High,Low,Close,Volume,EMA_08,EMA_12,EMA_20,RSI_05,RSI_09,RSI_14,Target
8.765371081704798,8.806226565688172,8.627606058999254,8.794268608093262,391320000,8.68487051042141,8.57983521411689,8.333437775227837,60.47678071673209,62.82557877819603,63.17655298595558,0
8.791282501505071,8.835127725785343,8.669461068484637,8.738717079162598,365440000,8.696836414586118,8.604278577970076,8.372035804174006,55.59782732340674,60.483757994029794,61.81298756725935,0
8.701330525493276,8.915922825620427,8.650984916299755,8.739713668823242,424280000,8.70636469330548,8.62511474579364,8.40705274366441,55.678011304882205,60.51346364551439,61.82890451243544,1
8.767627816790379,8.969508447947838,8.681391959435791,8.892744064331055,481748000,8.747782331311162,8.666288487107089,8.453309059918377,67.08651332491392,65.0518501596347,64.29027267459024,1
8.850121965483638,8.862583576912797,8.659207454291302,8.778093338012695,387736000,8.75451811057817,8.683489233400259,8.484240895927359,54.05597850948136,59.306622247818446,61.11087919303745,1
8.773112434652013,9.081915620696336,8.724511462767465,9.018360137939451,468488000,8.81314967221401,8.735007834098596,8.535109395166605,69.54945923838694,66.31949126907213,65.01547942429747,1
9.139737694440829,9.470972125229428,9.125530483250824,9.338129043579102,632180000,8.929811754739585,8.827795712480212,8.611587456920176,80.49308222125067,73.22753826209195,69.41658315582208,0
9.122041315847795,9.232951309589913,8.759154168201901,8.769372940063477,583652000,8.894158684811561,8.818807593646868,8.626614645790967,44.74235843941475,51.91929002324374,55.937427443867776,0
9.13450441093276,9.15917854404649,8.676657198073874,8.905206680297852,570908000,8.896613794919626,8.832099760823942,8.65314722050591,51.21135131146226,55.40576194979603,58.033326104311385,1
8.788314480221782,9.154192700766936,8.71703218010471,9.145718574523926,400004000,8.95197041260947,8.880348809085477,8.700058778031435,61.2514631080059,61.03411426700298,61.52322376039525,1
9.196812212260122,9.23843459415579,8.811741954169076,9.040789604187012,535716000,8.971708010737812,8.905032008331867,8.732509332903394,55.07112067144175,57.473834893928185,59.20985085959208,1
9.085901927048193,9.270585196535562,9.0425339507787,9.207777976989746,408304000,9.02416800323824,8.95160831120231,8.77777301329257,62.58180833011322,61.4951676596151,61.67938233289902,1
9.198807874680208,9.25413832928992,9.086651419287488,9.18983554840088,254408000,9.060983013274384,8.988258655386705,8.817017064255266,61.207563183564176,60.800197278219954,61.25029358711143,1
9.214257313267112,9.41613791055044,9.199053708456068,9.232949256896973,524160000,9.099197734079402,9.02590336331136,8.856629654030666,63.607875123107256,61.96225252020426,61.93553821482019,1
9.27158216089918,9.502125339643412,9.244913338079536,9.497638702392578,398468000,9.18774017148233,9.098478030862315,8.917678134827039,75.3247801717553,68.42676453262393,65.92010735806771,1
9.521816639977931,9.613037343899906,9.37875572675536,9.421125411987305,375108000,9.239603558261214,9.14811608949693,8.965625494556589,67.47498117466738,64.84302060082256,63.83975071211079,0
9.447292901110172,9.52729841713296,9.116556720867186,9.207279205322266,449372000,9.232420368719223,9.157218107316211,8.98864013367713,49.46560488000936,55.67476790609285,58.301775299163445,1
9.327160052312198,9.475953992932956,9.154190186310585,9.460999488830566,376072000,9.283215728743968,9.203953704472267,9.033626738929838,63.796424143414654,62.71195518202197,62.4624527843652,0
9.470971684257645,9.470971684257645,9.09711753882642,9.127025604248049,592084000,9.24850681218932,9.19211861213008,9.042521868960144,43.499330578559054,50.774681725314,54.7222484716407,0
9.141731186260268,9.176374989180747,8.872804839279924,9.17188835144043,342248000,9.231480487578455,9.189006264331672,9.05484248633922,46.36464349719213,52.15110680358151,55.51961854722538,1
9.285539397107655,9.497140582700752,9.238184884837548,9.468728065490724,367892000,9.28420217155896,9.232040387586911,9.094260160544124,62.2135861647967,60.394534432775416,60.47896262479409,1
9.491656911681464,9.54648914908464,9.3842362307486,9.50087833404541,326648000,9.332352429889282,9.27340007165745,9.13298570087758,63.66710846291353,61.20883342326379,60.986326874392674,1
9.609545028407172,9.70774428255045,9.548980660994856,9.582877159118652,364056000,9.388024591940251,9.321011931266868,9.17583250642435,67.63609786117068,63.36977914168158,62.31514659505015,1
9.71198309893566,9.878472635064352,9.68282233004145,9.809185028076172,315892000,9.481615799970458,9.396115484622143,9.236151794200714,76.49444247582198,68.771230160351,65.77942824993238,1
9.91585759624284,10.039229192012268,9.82064941945047,9.841585159301758,357800000,9.56160899093297,9.4646492807267,9.293812114686528,77.59205932560374,69.49571840465755,66.2576762356426,1
9.96321118459379,10.193755302238298,9.935047768232852,10.184782028198242,365480000,9.70009188810303,9.57543893418386,9.378666392163836,86.1532554941361,76.10235765770989,70.89727823233771,1
10.348533157611689,10.537703095688713,10.202231102992812,10.476889610290527,494548000,9.872713604144696,9.714123653584886,9.483259079604473,90.15505497602172,80.20706365016936,74.15468346817137,1
10.556391835998395,10.622688330315814,10.347033534762348,10.447226524353027,497676000,10.00038314196877,9.82690871062614,9.575065502913858,86.96473434389856,78.663493921352,73.25797499008071,0
10.562626886289951,10.759273596592347,9.99436789400191,10.02153491973877,457076000,10.00508353702877,9.856851204335774,9.617586399754328,53.196132603004536,60.01627891036757,61.72285457919686,0
10.044213905277704,10.370962613845588,9.755598286796676,10.345291137695312,542676000,10.08068522606578,9.93199580946801,9.686891612891564,65.81538533381838,66.75842158840203,66.09539317265053,1
10.382427040624425,10.40111898472608,10.0250220473907,10.195998191833496,403984000,10.106310329569716,9.97261156060116,9.735377953743177,56.962724357357885,61.38841473369472,62.54719552285318,0
9.984398538726223,10.175562202068676,9.865263522835136,10.103782653808594,344964000,10.105748623845022,9.99279172878692,9.77046411565417,51.6035172814159,58.138656086496376,60.39066348380936,1
10.19425497296794,10.2171844581641,10.056926210218895,10.170328140258787,266284000,10.120099627492523,10.020105022859514,9.808546403711752,55.389441841754376,59.86358152780261,61.424284303216446,1
10.242855794774696,10.499070469213306,10.125714526245831,10.478632926940918,284852000,10.199773694036612,10.090647777333576,9.872364167828817,69.29831714503844,66.95962563506416,65.86823085560125,1
10.480871946988248,10.527729197914672,10.25531366824088,10.29693603515625,277036000,10.221365325396532,10.122384432383218,9.91279958376476,56.35455255093592,59.93420702497374,61.38040016646149,0
10.33581953067326,10.570101080679445,10.26005155679548,10.406851768493652,367292000,10.262584534973673,10.166148637938669,9.95985217278656,61.75614656709995,62.60441109167567,63.02175981050454,0
10.418069785284326,10.514773523021589,10.0005994680475,10.098798751831056,411660000,10.226187694275312,10.155787116999036,9.973085180314609,43.07858921369996,51.73360849971405,55.85667479719164,0
9.844825462023843,10.333078866449718,9.747125341607124,10.163349151611328,473292000,10.212223573683316,10.156950506939388,9.991205558533345,47.25679556316134,53.63164414480238,56.96088636818904,1
10.200983414132274,10.409842603767798,10.186527105849128,10.389655113220217,292132000,10.251652804691515,10.192751215597976,10.029153135170189,60.09375491874042,59.857679567002656,60.67486353685313,0
10.34254964769557,10.350275524742871,10.178053878886969,10.184284210205078,271636000,10.236682005916752,10.191448599383683,10.04392752326875,47.09214674397254,52.64140859706855,55.95587218225572,1
10.358999731706955,10.48411597738085,10.315383605302737,10.433521270751951,284508000,10.28042406476902,10.228690548824956,10.08103168969572,60.16604003010646,59.334745435695126,60.01978081651941,1
10.343295878211462,10.590538179623032,10.26378951892548,10.581565856933594,308880000,10.347344463027811,10.282979057764749,10.128701610385042,66.34150198140783,62.84392925291257,62.24801244961282,1
10.53097248905425,10.733602320014862,10.40112050418578,10.582315444946287,386080000,10.399560236787474,10.32903080963883,10.171902927962304,66.3744952160532,62.8621842431386,62.25948177330455,1
10.69970506694698,11.064835964787502,10.682507716455394,10.976606369018556,412720000,10.527792710616604,10.428657818774171,10.248541350920044,79.55295908785116,71.2274067910912,67.8008959035236,1
11.016234903566437,11.193441390991213,10.872674868538194,11.193441390991213,310336000,10.67571463958874,10.546316829884487,10.33853183092682,83.89252354698607,74.7466217580701,70.37686744992978,1
11.20964048520684,11.336999545455653,11.132127871979224,11.252259254455566,249924000,10.8038356651147,10.654923356741577,10.425553490310511,84.97384163766125,75.65528674291274,71.05335530449645,1
11.315067616508012,11.323292642394364,11.144590620602552,11.300861358642578,244316000,10.914285819232006,10.754298433957116,10.508916144437377,85.94818960832035,76.443236069642,71.62988363028613,0
11.277931137085137,11.469593908404436,11.003771865437924,11.165276527404783,342516000,10.97006153215929,10.817525832949064,10.571426657100938,70.09790074849435,69.39426452100417,67.58581347564626,0
11.299615560494976,11.373388840063468,10.823324679936263,11.130882263183594,427796000,11.005799472386911,10.865734514523608,10.624708143394525,66.22524449391294,67.61493346165119,66.55923452358388,0
11.03991231474007,11.10272048729754,10.762761900226325,10.81684684753418,354512000,10.963810000197418,10.858213334986772,10.6430070675983,40.615749009269344,53.519193718627655,57.910173430489685,1
10.95716687723898,11.431961339209725,10.92476591831859,11.405293464660645,464412000,11.0619174367448,10.942379508782752,10.71560577208043,68.83969072846271,67.70970911074764,66.65425493067727,1
11.51071735891599,11.685931033730704,11.32104927850673,11.408032417297363,374460000,11.138831876867592,11.014018417785,10.781551166862997,68.92561905103226,67.7612477224199,66.68894359690032,1
11.4947690363934,11.668985402971892,11.405543034536306,11.52866554260254,366436000,11.225461580364248,11.09319489852616,10.852704916933428,73.02147641022225,70.12399797329745,68.25528129169436,1
11.81503711087336,12.37183085176337,11.781141556245917,12.29930305480957,621300000,11.464093019129876,11.278749999492838,10.990476168159727,86.85598850152876,80.43118580961254,76.01444634965787,1
12.411956423742694,12.457816341017324,12.04931842670793,12.223284721374512,503448000,11.63280228629535,11.42406303362848,11.107886506561137,81.69067858820667,77.46535779622472,74.09064698493566,0
12.25892712100154,12.277369968854808,12.06103302466569,12.101409912109377,622624000,11.73693731425402,11.528270245702464,11.202507783280016,72.99156664549179,72.63462185706886,70.98870834542919,0
11.938406854983736,12.337184143980082,11.842450445882706,12.103899002075195,921388000,11.81848435599206,11.616828515913651,11.288354566022411,73.06479165101548,72.67377481499138,71.01539833966544,1
12.164465493219824,12.769611061975862,12.15798511156706,12.64474391937256,999868000,12.002097592298838,11.774969347215023,11.417534504436713,84.48772566550574,79.75448276209515,76.14980429942052,1
12.844380490051114,12.873043055678274,12.46927994839901,12.68138027191162,490564000,12.153049298879456,11.914417181783731,11.537900768005752,85.02545108540582,80.14651854827063,76.45407683271942,0
12.592153641375797,12.722254709913294,12.535327657808118,12.711039543151855,289076000,12.277047130939993,12.036974468148058,11.64962827040062,85.53293669514602,80.49058462855415,76.71308631659218,1
12.76013936298087,12.829177864302869,12.63901061170116,12.733969688415527,321244000,12.378585477045666,12.14420450203536,11.752898881640132,85.9917236156969,80.7802862679856,76.92442716593334,0
12.74244594470553,12.810737159927276,12.528102725843096,12.589664459228516,317604000,12.425491917530744,12.212736803142,11.832590841410456,68.82263574577308,73.09560678261317,72.46712097118296,1
12.636267490244164,13.107821654673968,12.6038665386465,13.107572555541992,537160000,12.577065392644355,12.350403841972769,11.954017671327744,83.55379479408559,80.56180429670621,77.50501682741316,1
13.14246786544176,13.533519347175629,12.997911429235783,13.333632469177246,500840000,12.745191409651664,12.501669784619612,12.08540955683722,86.92459826723353,82.89297531221634,79.28659391567653,1
13.442830031736884,13.955163502726425,13.399450031120136,13.78289031982422,511316000,12.975791167467786,12.69878063618955,12.247074391407413,91.33594408721696,86.51002168070535,82.28870089812588,1
14.663206182600051,14.686143478594945,13.861672369538317,14.306941986083984,874012000,13.271602460493607,12.946190074634847,12.443252257567083,94.19272484434696,89.44005312473769,85.01670537650371,0
13.790616520608838,13.84621268202,12.843236360472586,12.979609489440918,945128000,13.20671513359301,12.95133152306655,12.494333898697926,46.08412889344479,55.247486719697456,59.86538677129878,0
12.748498688044476,13.138670433931722,11.672474484792051,12.58769416809082,1463684000,13.069154919036968,12.895387314608746,12.50322535292582,38.77480124918527,49.02222382923404,54.71803142836431,0
11.70214094319448,12.51539238386474,11.6719747636598,11.880148887634276,795728000,12.804931356503037,12.739196787381903,12.443884737183769,28.55434542184935,39.89261457711398,46.880995113011686,1
12.365807331840877,12.773929107157423,12.198021187859634,12.679939270019531,736200000,12.777155337284478,12.730080246249232,12.466366121263365,47.9424828015289,51.40199798102166,54.76740771686983,0
12.953432114478536,13.02922275627651,12.133449117024863,12.27780055999756,698684000,12.666187608998497,12.660498756056668,12.448407496380907,40.95697670467272,46.37863659010062,50.69215361598193,0
12.451072570627291,12.617611898930454,11.862948469800283,12.13095760345459,636928000,12.547247607766517,12.579030886425578,12.418174173245069,38.402929264336045,44.58857577572213,49.25100255323048,1
13.044928931292278,13.278282921042774,12.596419188685868,12.836753845214844,1201744000,12.611582327199478,12.618680572393158,12.458038903908855,55.19104962338778,54.15629207410745,55.76105425505313,0
13.243382868890269,13.262081359836015,12.7923803268369,12.955180168151855,727556000,12.687937402966671,12.67044974097142,12.50538569097962,57.613993904968375,55.6033328561513,56.7632749096765,0
12.921521041611204,13.056647365336673,12.479244391759265,12.479991912841797,556384000,12.641727294050034,12.641148536643785,12.502967235918874,45.32215913353525,48.66873797739895,51.70191367118366,0
12.098797535518589,12.555036525604349,12.00156652479074,12.429134368896484,792512000,12.59448442179369,12.60853097237497,12.495935534297692,44.0644596623201,47.94872627863225,51.17596867072442,1
12.559022326858146,12.597665168145,11.955691090436508,12.155637741088867,698460000,12.496962937192617,12.538855090638648,12.463526220658755,37.13692330691547,44.00971570535981,48.32875167937808,0
